author_did,has_mentions_in_bio,has_mentions_in_first_post,has_url_in_bio,has_url_in_first_post
did:plc:uoxd4a7w2izlstb7ac2lvgp5,False,False,False,False
did:plc:uoydkrp3vssggopjc77ahycw,False,False,False,False
did:plc:uoylngfnlbi7yz36rn3bro46,False,False,False,False
did:plc:uoyxi2r4nkt6lwsqvbdlnzv6,False,False,False,False
did:plc:uozzbzyq7bzb3rta2fdmwu5q,False,False,False,False
did:plc:up3rarvbv4bijwk3f4gozrww,False,False,False,False
did:plc:up4yd5nfxydbtpa4eyyir77z,False,False,False,False
did:plc:up5dlmxs2wjiduihalgfx3p5,False,False,False,False
did:plc:up5zm355ydxhzf5zdz7w74hq,False,False,False,False
did:plc:up6ri2rw5kbopb7ggx7f3qxp,True,False,False,False
did:plc:up7i6yzmaznz4v3a67nf4wbj,False,True,False,False
did:plc:upbfn66rtv2d57jr4zo63a36,True,False,False,False
did:plc:upcz4lmpz4u4i57qgjywtrzw,False,False,False,False
did:plc:upd75mfwakrlumh55bidxngb,False,False,False,False
did:plc:upeslve22ak3es2ix6oupenb,False,False,False,False
did:plc:upfkcx7m4ytvabnuyzz7tew5,False,False,False,False
did:plc:upgv7juquczddmvpgiaowssc,True,False,False,False
did:plc:upmujpish4uytqaoa22hyqk5,False,False,False,False
did:plc:upng6zm5hlmapnvl6v3l5pxf,False,False,False,False
did:plc:upo5r574rfacmun72xhr4raw,False,False,False,False
did:plc:upocmcezkubf2am665ntpqw7,False,False,False,False
did:plc:upougrba4rrs4bafkrbfmddc,False,False,False,False
did:plc:uppwm34eiduqq4sna3gg3em6,False,False,False,False
did:plc:upqu5hxmytceb7kzff5v2q75,False,False,False,False
did:plc:upt3gc4b6x2ndptxcvq4pvvw,False,False,False,False
did:plc:upucvvlpx3t7uv7r5et3kfur,False,False,False,False
did:plc:upuec6fko7243ikyvxxvab4z,False,False,False,False
did:plc:upvfujhjgqlxfr7nt3zbpwp7,False,False,False,False
did:plc:upw5n2uwhzubjajdtqaufsek,False,False,False,False
did:plc:uq4onyxc3zjhjf7vbfavwu3k,False,False,False,False
did:plc:uq5hh2gavdd2d4p7xfavdtdm,False,False,False,False
did:plc:uq5xkhybwkcxbkheqmblffrc,False,False,False,False
did:plc:uq66lywrjrbl5gzdafaqb2h7,False,False,False,False
did:plc:uq6takpk2zz4ycqy5c43ogrd,False,False,False,False
did:plc:uq6topejkjjdlsyzz4hsgceb,False,False,False,False
did:plc:uq7ql44bu7lqomzqn5wyctln,True,False,False,False
did:plc:uqblu2jb5bc56wxhmriqukcu,False,False,False,False
did:plc:uqck5vgmzgcdfmcquop4et6b,False,False,False,False
did:plc:uqfpkaprxrgvhpouxaxsejti,False,False,False,False
did:plc:uqgawgbsbtkojxg66ydnrlq7,False,False,False,False
did:plc:uqgdfvntotbcshz37be5q4og,False,False,False,False
did:plc:uqgubeveveatvrsvrhyrnzxw,False,False,False,False
did:plc:uql7gbrp52dxmxyfujst5yqp,False,False,False,False
did:plc:uqmv6aymve33soc7326lt4dg,False,False,False,False
did:plc:uqonrv6u7reqli3kksljamwr,False,False,False,False
did:plc:uqpmmmafqtniujfauqbqawrr,False,False,False,False
did:plc:uqppyrcon566pkrszusjonav,True,False,False,False
did:plc:uqsdhiflhrqcbmgg52no2vdx,False,False,False,False
did:plc:uqu3qd5rhtk5ojyx47gbuf3c,False,False,False,False
did:plc:uquroge2ae5ry4t5q2hv3kje,False,False,False,False
did:plc:uqvrmcx6omf65svpmgfvkodm,False,False,False,False
did:plc:uqyhcwirbup6g6fxihapedym,False,False,False,False
did:plc:uqz5oiwka2l3jch6ifpqq5ba,False,False,False,False
did:plc:ur35jkrpaiipkrhtb7rupwod,False,False,False,False
did:plc:ur3aovjuj4gdo5k7d2m5ii57,False,False,False,False
did:plc:ur3zq6lizadgd3wvihy7vbe4,False,False,False,False
did:plc:ur423nommlfk6kswomsthbj5,False,False,False,False
did:plc:ur45kfuo27ib3jtasgzmjxz5,False,False,False,False
did:plc:ur46cint3yxztzj42q4aqxjn,False,False,False,False
did:plc:ur54zmoa7j4z7zxzzmunimza,False,False,False,False
did:plc:ur77obmor63xefel4qb2delr,False,True,False,False
did:plc:urblbdcz5mxqcsjs3h5oq3gx,False,False,False,False
did:plc:urbm6jmnfwg2ze7yalny74ny,False,False,False,False
did:plc:urcxo43b3g7ngvyzhd5nnjnn,False,False,False,False
did:plc:urcxsv3rjuwcmisqti5tg4t5,False,False,False,False
did:plc:ure4qdue3bs7xqaugjwmw3nr,True,False,False,False
did:plc:urey4dkerjnfkbp3irrycekz,False,False,False,False
did:plc:urgs2g4mrdoc4opgwu7r2luv,False,False,False,False
did:plc:urgu2nfde5bqisviufpznm76,False,False,False,False
did:plc:urhflaqkc33q53qmipst3vgg,False,False,False,False
did:plc:urhsekai2yuumlw54arx6taf,True,False,False,False
did:plc:urmfztzxlgp53nyyymujbsj2,False,False,False,False
did:plc:urpb7bgnpsy7muw6aplidi7e,False,False,False,False
did:plc:urrhhtyoyl5c3jji36wg4dbr,False,False,False,False
did:plc:ursn3unvdh4isjfns7vocd55,False,False,False,False
did:plc:uruvwggykalgg7caiweyznq3,False,False,False,False
did:plc:urv5ho5mha6edhfhzjdsmpwn,False,False,False,False
did:plc:urwpdgnxjy5yuffn4p5dshzq,False,False,False,False
did:plc:us3ex2ei67b7w2w4x6p4qf7w,False,False,False,False
did:plc:us3zdbmowcjjaobhnlialoyi,False,False,False,False
did:plc:us4onfgag4p3dcqwp6cespfa,False,False,False,False
did:plc:us56ghbavokbqxo2clj4wwf2,False,False,False,False
did:plc:us5dofxoz456elebaa5ilwqq,False,False,False,False
did:plc:us7j7xulp67wolyckicqa3tj,False,False,False,False
did:plc:us7rduy2acoahxfdresoem3v,True,False,False,False
did:plc:us7uxeopvzddfpg6fl5oiipb,False,False,False,False
did:plc:usay65lo3c47nzdkn5agi3y5,False,False,False,False
did:plc:usbipe74ren4mqev5h7epdiz,False,False,False,False
did:plc:usd6g4cci3azsesw7tvmsz7u,False,False,True,False
did:plc:usektpydhnin2zu2culemzvn,False,False,False,False
did:plc:uskvjrrrkr75sahmwxikw3af,False,False,False,False
did:plc:usl5fc2l73alvigqdel377ss,False,False,False,False
did:plc:uslfyvfq6apjb36mpdoocdd4,False,False,False,False
did:plc:uslp4ldnhg2qiypqzdr5tjkc,False,True,False,False
did:plc:usnjuftr32novxmaw4lwkvt4,False,False,False,False
did:plc:usnn37rptpcnetu52qcqctlf,False,False,False,False
did:plc:usoawkrs7cma2to3porn7iaj,False,True,False,False
did:plc:usom5vkzdfth7k4nurzalx3v,False,False,False,False
did:plc:usotjj4j6uvudwohmqoefsia,False,False,False,False
did:plc:usotvtclvujyp7c2rczngupr,False,False,False,False
did:plc:usr56oc242snzufsenax57ui,False,False,False,False
did:plc:usrpznfam35d2fe3rq6xgbxo,False,False,False,False
did:plc:ussyhe2gzfq7lsvyi2xljoht,False,False,False,False
did:plc:uswjpkxd2hnsxxvxvcvd7xw2,False,False,False,False
did:plc:ut2v3m2ao5gc6fbqdrjopa67,True,False,False,False
did:plc:utayilnoteqp5vfxbet7p75x,False,False,False,False
did:plc:utdci2ewhpqzfl6uukt4kdkc,False,False,False,False
did:plc:utele6k7al6vzb5vlepotzoe,False,False,False,False
did:plc:utew5zhmb4u7mpviifpnmrpj,True,False,False,False
did:plc:utg7qt7wcrdzl34xvqfszjrd,False,False,False,False
did:plc:uthwv2jcpcccf4ec2bzsavg7,True,False,False,False
did:plc:utkns7sc2u67i6jhbkvf63ct,False,False,False,False
did:plc:utkuzsj4lrpjqxo2msms7foh,False,False,False,False
did:plc:utncxp64doodk3pmctcmhp7n,False,True,False,False
did:plc:utnf3qeh2hxollm7qkf7yf4m,False,False,True,False
did:plc:utnf545jfgcbbldmr45vlnre,False,False,False,False
did:plc:utqse3lbbnpo3y2xkv7xp236,False,False,False,False
did:plc:utrie4ja2f6egsqu5ept7lwk,False,False,False,False
did:plc:uttyqc43n7vuksqscurgdotz,True,False,False,False
did:plc:utvzzvqbzln4gzxd2qyblekb,False,False,False,False
did:plc:uu2di5zhyomzsvwoxkpazu7s,False,False,False,False
did:plc:uu4dbwesee2qddlfx2ogj2ii,False,False,False,False
did:plc:uu6jxa763ifc4czzh3k6b6gu,False,False,False,False
did:plc:uu6wvyxtgtpk5dhj6zjsiqbo,False,False,False,False
did:plc:uuakrtiagut3wylkkfpql2gb,False,False,False,False
did:plc:uub7s7hhd5b2sky5ki56yabx,False,False,False,False
did:plc:uubjjn5okp6je4cpavexzlnh,False,False,False,False
did:plc:uubtjcwckyxptfnvlkgzgeq7,True,False,False,False
did:plc:uuhoxjadteygh25vm32robp4,False,False,False,False
did:plc:uujegnajqwsp2234peo2iqmi,False,False,False,False
did:plc:uukj5i52nvtobmq5tnpd7p2e,True,False,False,False
did:plc:uulfljgt7jlk76logiffuzmk,False,False,False,False
did:plc:uun3mfq3fikmb54kxsjzospa,False,False,False,False
did:plc:uuome5iyeolpyqabcpd7uvst,False,False,False,False
did:plc:uuoxucmhhb7i2pry7nxbuunh,False,False,False,False
did:plc:uuozjeynnszdmjstxywmpyx3,False,False,False,False
did:plc:uuparbtqjmak6dtayk6sn2sg,False,False,False,False
did:plc:uusy4bxfepze3xiqhf46v26a,False,False,False,False
did:plc:uuucnwejdsrgah5dxzoqj5pi,False,False,False,False
did:plc:uuxdwn72jn2i5zcqvm477rky,False,False,False,False
did:plc:uuyrh72skmwjar3b4uq4melc,False,False,False,False
did:plc:uuzlhz5byqnc7sjethhu5ujk,True,True,False,False
did:plc:uv2elmv6zc5z3ow5pbmu3yaa,False,False,False,False
did:plc:uv36jvb32vbnynibvdepp4zm,False,False,False,False
did:plc:uv4mlt4niancrkcmk27qbmox,False,False,False,False
did:plc:uv5nrgez2nsuzkick42zivoa,False,False,False,False
did:plc:uv6a2yqg3qwlsnedoama33e7,False,False,False,False
did:plc:uv7ixv2q2n35m24i3khemiyw,False,False,False,False
did:plc:uvcalxr5wnk7mcft64lniill,True,True,False,False
did:plc:uvdbkdvwakxcwumbhhzaadlf,False,False,False,False
did:plc:uvefipphiczr7fsfvidkvwjv,True,False,False,False
did:plc:uvey4vwep6ay5uivmrjh7odl,False,False,False,False
did:plc:uvf5lipw24vvdkn3hdrl2bau,False,False,False,False
did:plc:uvh4fynhbkhwjqthhcf26uou,False,False,False,False
did:plc:uvka45ln73lhdtnffjdhc4rp,False,False,False,False
did:plc:uvldvzljmo52ibwf6huz6let,True,False,False,False
did:plc:uvms2z7okltittmlszjgt6sc,False,True,False,False
did:plc:uvosufythjsg4u5miz3olygz,False,False,False,False
did:plc:uvptahwzyczhaaokza3nigr2,False,False,False,False
did:plc:uvqs2yjf6mn5se5droub67io,,False,,False
did:plc:uvsjy3h5xcmmkicegq5aift4,False,False,False,False
did:plc:uvxdqqyt3rz6o7ygbprhd3eu,True,True,False,False
did:plc:uvyzdq3fonidbkk2ifwrsvjn,False,False,False,False
did:plc:uw55rt2y5kat5wmvbzfvb3vc,False,False,False,False
did:plc:uw5yxd3kwsm4fo6vzvh4h7re,False,False,False,False
did:plc:uwa7zv4rmzjdyltzpm4mo555,False,False,False,False
did:plc:uwavj26os7fh35qwqrsyrrqq,False,False,False,False
did:plc:uwc2cojvlezqwb26q3rpaqzz,False,False,False,False
did:plc:uwdda5vqtcd4nvzporozg2f5,False,False,False,False
did:plc:uwe4mwufnljicpoihbdg2gek,False,False,False,False
did:plc:uweb4rh6ohqj6icbk5sypsms,False,False,False,False
did:plc:uwg7nuqbuk6ppbsyru4lkt2e,False,False,False,False
did:plc:uwhz67q3nqhiouedj6bmi5zz,False,False,False,False
did:plc:uwimbusk4gcumfykzfdegoh7,True,False,False,False
did:plc:uwizk36q5y3syxiljgxzczre,True,False,False,False
did:plc:uwjjnfrgxssahkpvhwv6cf6w,False,False,False,False
did:plc:uwm4wxpqpfqkcx3nvlzi7lv3,False,False,False,False
did:plc:uwm7v2ejira3t73km76czgdw,False,False,False,False
did:plc:uwmcjzgynkebjynwl36addui,False,False,False,False
did:plc:uwnesce2efdiwuuzb463ds5c,False,False,False,False
did:plc:uwpwffxyhm3jcdaggliez4tz,,False,,False
did:plc:uwrlh46fbwwpdjmwis7ciqv7,True,False,False,False
did:plc:uwsjtrzmn73dood2bflz4d6k,False,False,False,False
did:plc:uwtfnif5r35kcyupkvw3nxxq,False,False,False,False
did:plc:uwuzdtemuozm4q6t7pxz6rtp,False,False,False,False
did:plc:uwvh5gyloxvqa3zljlknd2a5,False,False,False,False
did:plc:uwxptu32pzsz3luvodwtmnnf,False,False,False,False
did:plc:uwycftfjizhspulx6xeddfgp,False,False,False,False
did:plc:uwyobfeyb7jtemas2cacmnys,True,False,False,False
did:plc:uwysqmdzw67qfwqvhsiqersg,False,False,False,False
did:plc:uwzp3xjaibkjaygrsmnhaifz,False,False,False,False
did:plc:ux2fhpnvye34m6gyzkjzpquv,False,False,False,False
did:plc:ux7zinpgjn3jfif5pjt7ca43,False,False,False,False
did:plc:uxaxlzbmckbapmqx7sdrbfow,False,False,False,False
did:plc:uxayslqh4obgovfkls5vetpw,True,False,False,False
did:plc:uxcl4o32b2zi33acdqmmcv7g,False,False,False,False
did:plc:uxe3bcojcid26bzdik7z2ndv,True,True,False,False
did:plc:uxf273kfjguizajczkyj66iz,False,False,False,False
did:plc:uxgj36tcv2gem7zkveve4fag,False,False,False,False
did:plc:uxhenhllyanhljo5iwy2vdbp,False,False,False,False
did:plc:uxjblac7kmve7ff45hcat5tu,False,False,False,False
did:plc:uxkvzx56ictdhoorkzcldtrz,False,False,False,False
did:plc:uxlkoc2kfhfrhindrqnsp53r,False,False,False,False
did:plc:uxlwn267y3o5bppge5t5bnjr,False,False,False,False
did:plc:uxo6ftbdusbfy4k55jxavw5z,False,False,False,False
did:plc:uxp42uo5fydijjw33qcmszk2,False,False,False,False
did:plc:uxpun3h2cgjzqkttod2ayuk5,True,False,False,False
did:plc:uxqky3zgjix4r2hrbx6ommea,False,False,False,False
did:plc:uxs7je2i5fv56rjelonosqeh,False,False,False,False
did:plc:uxu7i3t4zi4t6aztimyks6rp,False,True,False,False
did:plc:uxuosgtlra4cvspedtzcprn3,False,True,False,False
did:plc:uxw25qntylciqqklepinbgro,False,False,False,False
did:plc:uxxfxhlpwetpg55aleixx4dj,True,False,False,False
did:plc:uxxrgih4r6ozcrjym6eldccm,False,False,False,False
did:plc:uy5el526r6jcmyqovbyvkz6b,True,False,False,False
did:plc:uy5fznszkezpwpwwdxcqopyo,False,False,False,False
did:plc:uy6mloyr37qtcdml3bq6a6o4,False,False,False,False
did:plc:uyac3sknggeoqktggzcmjxqn,False,True,False,False
did:plc:uyakujrbndqcldg4xzqyunmt,False,False,False,False
did:plc:uyaw3ikjpswuxotg7tlgr2vl,False,False,False,False
did:plc:uyc62ak2ebdzibadhyinxfdk,False,False,False,False
did:plc:uycdgsgd4cwtrqfeqff2odqx,False,False,False,False
did:plc:uyg4ofyvfuwlengtjbut3l6x,False,False,False,False
did:plc:uyg7d2p6jdazcqcmktl6vgub,False,False,False,False
did:plc:uygyjatvqwdmsqvamxxckmj2,False,False,False,False
did:plc:uykfhbcoc3dznpas742nakfb,False,False,False,False
did:plc:uylzk4nwg5teorbxoem52dyz,True,False,False,False
did:plc:uyveftfiacnvitgeny2cv2o7,False,False,False,False
did:plc:uyvvhexfddoyrf3qrsbu5ued,False,False,False,False
did:plc:uywy7riy56k55kbu65uouro7,False,False,False,False
did:plc:uyxcyhpvqy7sbhy4alp4terl,False,False,False,False
did:plc:uyxrxlohdnszomhcxvlblfu4,False,False,False,False
did:plc:uyz3soitzn2x7qlnx7s45bjm,True,False,False,False
did:plc:uz26pgx6bw6e3c7hoc4gjxpl,False,False,False,False
did:plc:uz47dqnf2ywsbsxrf6mirbyj,False,False,False,False
did:plc:uz6o3jztpwyzev2qmn6z62kd,False,False,False,False
did:plc:uz7ctwu5g33ezex6gi2ml5z3,False,False,False,False
did:plc:uz7hfteldaoupr724ieh4zu4,False,False,False,False
did:plc:uzb7sri65k7ppulfkhfmkzws,False,False,False,False
did:plc:uzfpx5ebylcrtpsjzjp2ug7x,False,False,False,False
did:plc:uzhhrdgoq5jpklk2ghcv7lwm,True,False,False,False
did:plc:uzigot7c7s3hlhsy7ohvw6i6,False,False,False,False
did:plc:uziuehzoalcglry5lf3sbl2a,False,False,False,False
did:plc:uzjutejdyataklk6tjvruit2,False,False,False,False
did:plc:uzkieyt2epruqltbargph4ue,True,False,False,False
did:plc:uzkmcdxlfenc33keauyr4mcc,True,False,False,False
did:plc:uzmyeiaxiaq6dygi2etpfrbw,True,False,False,False
did:plc:uznbynwlzqfybeqqfnuurpbx,False,False,False,False
did:plc:uznn6ekkm42juuhfmii3moag,False,False,False,False
did:plc:uzqm7wpvzprr3zew3f2p7ua5,False,False,False,False
did:plc:uzuat5gbbbfvit7siobwbavi,False,False,False,False
did:plc:uzwtpekwa33rbx65l6nw7dpi,True,False,False,False
did:plc:uzxji27cd5pixqaqgkruu3yf,True,False,False,False
did:plc:v22n4ng6f73xhqyyqmsdmgn7,False,False,False,False
did:plc:v23xkd27bttyctppa6ydnrch,False,False,False,False
did:plc:v262uq7haljxwbrdo5ggmzzz,False,False,False,False
did:plc:v26wfth5okau7wchix4qi2ru,False,False,False,False
did:plc:v2bkzbov2akbzak2fpvvmlew,False,False,False,False
did:plc:v2dblmkhzngt5hrh46ridgr4,False,False,False,False
did:plc:v2ewppde7pum7jwacwx6dvym,True,False,False,False
did:plc:v2fymlzddjjkuang4nyaykix,False,False,False,False
did:plc:v2giyrlba7ovakjs4kqze33m,True,False,False,False
did:plc:v2i3625wigbdycnyijuchzt4,False,False,False,False
did:plc:v2j5yeyon7yjihjdyygulxen,False,False,False,False
did:plc:v2mecdmhswu3bgajbeibsq57,False,False,False,False
did:plc:v2ncjz4o63yrbahanps6wlpa,False,False,False,False
did:plc:v2nizqj4udnezsdqi7yoxubu,False,False,False,False
did:plc:v2tnpostys3roodt34pg654h,False,False,False,False
did:plc:v2v2sgdvhiykudhbyrkkklry,,False,,False
did:plc:v2wum56hkhfevge66wsezpel,False,False,False,False
did:plc:v34zgf5jwid2felxzbd4tilj,False,False,False,False
did:plc:v3ankiymeh6oovie3r7htxcx,False,False,False,False
did:plc:v3atwfi6jcnfqg5zg4jhquiq,False,False,False,False
did:plc:v3eo3yjxyizmrm4bm5owy4wo,False,False,False,False
did:plc:v3fjlc3kagsxjrrhphvdibjf,True,False,False,False
did:plc:v3hj5u6d3lm7uxnjcs4h7dp6,False,False,False,False
did:plc:v3icyspiagj34rgvtrfjldhl,False,False,False,False
did:plc:v3ijckvy2iceke757fhefzi3,False,False,False,False
did:plc:v3n2f5r2qe3bduym3r7x2ucv,,True,,False
did:plc:v3n5wr27y6flohaycmcgsrij,False,False,False,False
did:plc:v3oycmt3nyqumfgwbrbcatq5,False,False,False,False
did:plc:v3tkgkvtjmgsfejielmtgkfx,False,False,False,False
did:plc:v3u6vil5djswyna7nrclvni4,False,False,False,False
did:plc:v3ur7qihdbi3q66jeh2biapn,True,False,False,False
did:plc:v3v4tuptqswjaq7w22lnjh3o,False,False,False,False
did:plc:v3yrzxikarqoue4d3bnnmwpe,False,False,False,False
did:plc:v3zvcol7seefrq3odj2kbcp6,False,False,False,False
did:plc:v43gtt5m3eiuxgo72rtjedu7,False,False,False,False
did:plc:v47w2oqbv7pbplwenk3mwpxp,False,False,False,False
did:plc:v4a2duh4of2p27pdsijxoaxr,False,False,False,False
did:plc:v4a6usnaby3qe66l47pnx63w,False,False,False,False
did:plc:v4aip2qkxwbwursgey6cyylw,False,False,False,False
did:plc:v4aybnye7iftegbyz6ya5f7w,True,False,False,False
did:plc:v4bh3o663wcv2xa2cwf7kf5c,False,False,False,False
did:plc:v4duuldxh2ghkpbdztpvr6it,False,False,False,False
did:plc:v4fio6clr4zz64lhdkre7zph,False,False,False,False
did:plc:v4fxr3yiky5swjooo3tzpa3u,False,False,False,False
did:plc:v4i7gbxzf6e7zcbf4i3f5jkg,False,False,False,False
did:plc:v4knn4bdg2pojwcoqsetyrev,False,False,False,False
did:plc:v4lcjoknv2sexthpdv4ktnza,False,False,False,False
did:plc:v4lqo5baqt5tzfu5ysqoiro7,False,False,False,False
did:plc:v4mtuliye2txupnyhuzicebt,False,False,False,False
did:plc:v4ocfxv26zzkzqjzija7f3sg,False,False,False,False
did:plc:v4pjmpcmv63ytd2nmxgw6dxq,False,False,False,False
did:plc:v4pkmvjqtwd6qgxrkg7blbwv,True,False,False,False
did:plc:v4qkrk3horbdi4efrzqjr5wu,False,False,False,False
did:plc:v4ruklvnmhenzakfrfc4clhr,False,False,False,False
did:plc:v4stotwfrabvaguj4hzskd2s,False,False,False,False
did:plc:v4umm4bh3az6bufncorpmklj,False,False,False,False
did:plc:v4uzunyevsbpch6o3fxaa2i7,False,False,False,False
did:plc:v4vv5fijrl4qpmb6ltplwny6,False,False,False,False
did:plc:v52bt2hfw5hsuxorgmjvmsoy,False,False,False,False
did:plc:v52f4jmopujkmy2bcxj7zg7g,False,False,False,False
did:plc:v52qljfxsr74sruyt37ixf6t,,False,,False
did:plc:v53o3gxrn2xmukjhgw7tdzn7,False,False,False,False
did:plc:v53yhaf5ml3d3yntuxtj2yly,False,False,False,False
did:plc:v55hzbcgbpuy4l5oy3rooj5t,False,False,False,False
did:plc:v56piwsbd5tdkqnb25bzyygt,False,False,False,False
did:plc:v5a53fr425ug5bsbiof32aoe,False,False,False,False
did:plc:v5cwosizhw57t3pzhjt4avek,False,False,False,False
did:plc:v5hhsftwuoycr672htvm2ptr,False,False,False,False
did:plc:v5ikhu4kdjqh4bau7jsbah7y,False,False,False,False
did:plc:v5iprrmwmqv4cuva7lpnubt4,False,False,False,False
did:plc:v5iqemrftobvccfyymazzctw,False,False,False,False
did:plc:v5itc5kpu55ezaferbq57e7w,False,False,False,False
did:plc:v5jsnh2upvgenorlwmcdkcex,False,False,False,False
did:plc:v5kw4vrdvs4jtiklwipyjtn4,False,False,False,False
did:plc:v5mboqluilyug3mttyhllji6,False,True,False,False
did:plc:v5oots2ar46ogve7sh2hzgyc,False,False,False,False
did:plc:v5p6r3xrhqzuaq5pqh3umobv,True,False,False,False
did:plc:v5rkx2wh2ays5v7wr6lqwfp6,False,False,False,False
did:plc:v5rtomikbjakj6d27llvm3ku,False,False,False,False
did:plc:v5tjvrswgt2bi5ry42sigzck,True,False,False,False
did:plc:v5urjps4ujtz2mrpgykbm3im,,False,,False
did:plc:v5wfaxes64abzp7gdcyokhdf,False,False,False,False
did:plc:v5wsidnbcjpzbaqdmw6jvhur,False,False,False,False
did:plc:v5yntv3xqeojdyn3h3swagds,True,False,False,False
did:plc:v5z7wnjje3gafpewsrryf7fm,False,True,False,False
did:plc:v5zjckk7lfxf6ewwyck7r45l,False,False,False,False
did:plc:v5zjh3gfvcoixvv6pkkst53g,True,False,False,False
did:plc:v5zpzo2nqzjysbjdocyuxerv,False,False,False,False
did:plc:v632skpozbus5ccka5ztdjiw,False,False,False,False
did:plc:v647kgllvlqkaufpaiouz5mh,False,False,False,False
did:plc:v656oslibv3t46s5xyivhowj,False,False,False,False
did:plc:v65au4xsn4u7yzrrtk3p6kb3,False,False,False,False
did:plc:v66wkljj3xrckol7qyrclv2m,,False,,False
did:plc:v6acxqyrk7gfmuzplocjiwsu,True,False,False,False
did:plc:v6ch5z7f4qtjtvqnjnb627di,False,False,False,False
did:plc:v6dbf7zrv2iauhimhtyzkbtc,True,False,False,False
did:plc:v6dt2gvwx4kgxujlwpsolo6h,False,False,False,False
did:plc:v6dyll4nkawspxyz5k5orgiq,False,False,False,False
did:plc:v6extygpf74l4tcq6sgutqxu,False,False,False,False
did:plc:v6g4cinxxhrg6xnee7voed7n,False,False,False,False
did:plc:v6gfqpjo6xoqx27vn6yfn7tn,True,False,False,False
did:plc:v6hlz6d2r4wwpzwxwwnsymqq,False,False,False,False
did:plc:v6hubegvayyztihtgj53lknh,False,False,False,False
did:plc:v6jazbn2nrrspdwyfegv4zky,False,False,False,False
did:plc:v6jrdiqplgebh54z3vfbcgbl,False,False,False,False
did:plc:v6kc4pidrb6utk4rvhose4nh,False,False,False,False
did:plc:v6khb5rxbt65xt7z62orvw44,False,False,False,False
did:plc:v6lm2gnjkbmctavk5ppn6ftk,True,False,False,False
did:plc:v6mnbx4kgtnlgdpamhqr452i,False,False,False,False
did:plc:v6nshsaalzqvvcb32kejpk4p,False,False,False,False
did:plc:v6pza6y6tcsr2zaomcdcc2jq,False,False,False,False
did:plc:v6rnot6xat7qdghqat6h7ute,False,False,False,False
did:plc:v6uqoktc3hldlvy2ibv3ir75,False,False,False,False
did:plc:v6vf6edpdemlr2if6xf2bn3x,False,False,False,False
did:plc:v6wk23ifyd3nh2lzy6fhinrg,,False,,False
did:plc:v6x2nf2s6vpmjy4cshccgbvz,True,False,False,False
did:plc:v72t2vkvde2d22jhvbfhw52c,False,False,False,False
did:plc:v75iawpjxx52japr7tfxhkei,False,True,False,False
did:plc:v75uqdbhreyhecblgmwxcm2y,False,False,False,False
did:plc:v763w6rovrf2lobswvdf676x,False,False,False,False
did:plc:v77bwsdvbvn4uju3nxrkdymz,False,False,False,False
did:plc:v7bxnm5fwi7stpphpnwm2wcm,False,True,False,False
did:plc:v7focvsc3obqtmoifiw47hcm,False,False,False,False
did:plc:v7grax4torar6uccmsfsztb5,False,False,False,False
did:plc:v7hxrviu42jr2gzqcdi4uyvr,True,False,False,False
did:plc:v7j3khyfdzduxf23nojxk7em,False,False,False,False
did:plc:v7lhawk3s3d6oynjhawa4qnj,False,False,False,False
did:plc:v7m4bbg5zfxwqj3ydxhmtma6,False,False,False,False
did:plc:v7m6nbfuttq64jrberolthl3,False,False,False,False
did:plc:v7nwgr74a5hhfwolm4nbgl36,False,False,False,False
did:plc:v7qxgsaicycbiy7kyjjkqkx7,False,False,False,False
did:plc:v7sbeiketxba7ytz3isn6rzv,False,False,False,False
did:plc:v7sodqrqrc6rgnp2ne2wintt,False,False,False,False
did:plc:v7svhbevltwzrshmzcos2hr6,False,False,False,False
did:plc:v7szyhjg6teo6ny5axf35h6y,False,False,False,False
did:plc:v7wczj6dsbg3vqkby2hvp4ri,True,False,False,False
did:plc:v7z2lui3kjl2szfdzi5ilsqi,False,True,False,False
did:plc:v7za6lrqcq6fusoizssctp45,False,True,False,False
did:plc:va3ileg2ny4osksbdjcja2za,False,False,False,False
did:plc:va5n7nqenkn227wsv5k5qtif,False,False,False,False
did:plc:va6l5zz66t6bxng7da3cb6ot,True,False,False,False
did:plc:va6maftyd3k5wa6zabtavpv7,False,False,False,False
did:plc:va75eg6zpb5dfq2iwvwuvawp,False,False,False,False
did:plc:va76wp6mt42ecigj6e43jpjx,False,False,False,False
did:plc:vaapefx6toy5yqclviarlkd4,True,False,False,False
did:plc:vabbzt5xoycqn4lyhhtmvfta,False,False,False,False
did:plc:vacadpflletjw4wjaz44iobc,False,False,False,False
did:plc:vaeh24tpryulni3ir6yzi6iq,False,False,False,False
did:plc:vafdzhav5zetyz2kcfzq76r7,False,False,False,False
did:plc:vaged6uocai4jrd2s5pd2ebo,False,False,False,False
did:plc:vagsnfqlyn4gtklsl2odpwau,False,False,False,False
did:plc:vagyaklkgv33dk6suoc2yy5p,True,False,False,False
did:plc:valdu2zxbk4tja4nvie6zgmq,False,False,False,False
did:plc:valmc7btrdjri7y7zhk4tdqb,False,False,False,False
did:plc:vamn44xs2onnfb6l4rzpn2qc,False,False,False,False
did:plc:vanxkybnblajxrec2gxkdnz6,False,False,False,False
did:plc:vaojn6dh7vd76ggnd2zlzu5o,False,False,False,False
did:plc:vapqsufdnadtmhwdvsrm42bj,False,False,False,False
