author_did,kmeans_cluster,dbscan_cluster
did:plc:tdliij7ruqbxnp26ubkookgq,0,0
did:plc:tdohuntdbit63e2p7og6keuc,0,0
did:plc:tdque7aiu4isr7w2ykaxmidz,0,0
did:plc:tdrlkorwgyiez5itnkr6lb23,0,0
did:plc:tdsyx2hjhihyn64ygtz36jqd,0,0
did:plc:tdtnwv4icrno3i6wnjt3xsq4,0,0
did:plc:tdvjyyel26rsastd53ixbilj,0,0
did:plc:tdyjwg5a35ykrz3fxsswnrol,0,0
did:plc:tdz4dh4dnoqbq5wbldnu7lvm,0,0
did:plc:te2wdocy6ikhchfw7jydpvhf,0,0
did:plc:te66z64v7mhek6tqzodymahm,0,0
did:plc:te7zm25lydripckxqhbpjsw7,0,0
did:plc:teatggzq5wphosendnhwg7by,0,0
did:plc:tefdkutxtkx2wq5c4lwbe2iy,0,-1
did:plc:teflopgx6wqwfpp4rfy5uvaq,0,0
did:plc:tefzvfgitj2hj37fa6ifuukp,0,0
did:plc:tegayxrwvpva4epvwblwuqaz,0,0
did:plc:tehe4htfhfxvotshod7snn7x,0,0
did:plc:tehgxpebiq4bsxol52obs5gv,0,0
did:plc:temumbt3fvrbvt54w42rg2wj,0,0
did:plc:teosipnhg5z323kamiezwsxk,0,0
did:plc:tepdge4xvu6kluewurh2ib6p,0,0
did:plc:teqrdamwpn4flfhuszx73oca,0,0
did:plc:terl2d3zkwlkeox5veyg76co,0,0
did:plc:teu5ncd2vtnwvws2c7x5bnhu,0,0
did:plc:teuhsi5i5vm2fhbz6t5gdnz2,0,0
did:plc:tewiclabg4wvqmv753ylqh57,0,0
did:plc:tewymepdzw5ngbge2nu3jicr,0,0
did:plc:tewyr6xlhy6jmi3kmhvoptt2,0,0
did:plc:tf2fmycjzc6ezahgufdhbvg6,0,0
did:plc:tf3nw4zuupxwvo3orrkm6fjt,0,0
did:plc:tfb6ijdsq6spkbhud35pmlm6,0,0
did:plc:tfbwg5x7sj6vuosthnajkkzp,0,0
did:plc:tfcr5jbw5jikzngks5aqmc7z,0,0
did:plc:tffbalqhvuu6dwm2u4hjdtht,0,0
did:plc:tffzyh7jczukek4f2fpk3ybq,0,0
did:plc:tfnxifpo2m7fh63zfzj5iofc,1,-1
did:plc:tfot7bs6fwpk7x7wm5vfzono,0,0
did:plc:tfpyibdqdgaqxzjuxm4urtpw,0,0
did:plc:tfr22aab6bexti4dffr4vj7z,0,0
did:plc:tfrrbczn7fkd2e3pvzo5n27t,0,-1
did:plc:tftcsn2rsjcuxpt7kbv5pqlf,0,0
did:plc:tfwz4lvmgs6ns4tuqmhnzxd4,0,0
did:plc:tfzjstcfxnx5pg6n4ox4zadp,0,0
did:plc:tfzkfqrkuwxcdoykht4qgsdy,0,0
did:plc:tg2psyn7ygrkqid2vzazqdnp,0,0
did:plc:tg2uwkfywrkr5mipo2auuzcz,0,0
did:plc:tg3nxmcfgj3oqlw3c2xwvc4e,0,0
did:plc:tg5po2qkrp6ywqa4wtde5kyc,0,0
did:plc:tg5so3gs3eegkuzuugbbmxii,0,0
did:plc:tg755kkwd4zswmfkl6nmw7ai,0,0
did:plc:tg7kscv47iokb3i6i42xbcdc,0,0
did:plc:tgaydjdtedfwor3nnfekmqam,0,0
did:plc:tgegvu5giyzc3x75ii7eh5f3,0,0
did:plc:tgjbqdgvvheviduvm4aajm3i,0,0
did:plc:tgkqkko4jv4miqf6mpxwrwur,0,-1
did:plc:tgltzuvwxja6nxfrfqzvllkq,0,0
did:plc:tgnivxrnsi6v4axdcgovtdya,0,0
did:plc:tgquaoywhdosc4vrl5vmwehx,0,0
did:plc:tgtewkozppqdglw54llmnedo,0,0
did:plc:tgu2gjaemjiwbbqdvn4xh52b,0,0
did:plc:tgv7emkw7zgsuzwfsu2brvug,0,0
did:plc:tgxummk7pkmn2yithz3yetb6,0,0
did:plc:th2cmo2zw2di3dtg6qi5yvpo,0,0
did:plc:th6ukj75thrq4beiwxucsy7r,0,0
did:plc:thaujor7t5wirxwuirkmrs24,0,0
did:plc:thbsx56rgcspxiee4czzxgvt,0,-1
did:plc:thc3vkyooj6m6bfxohesoeok,0,0
did:plc:thesjz3rskk7avvczqxbgfcp,0,0
did:plc:thfnaqgktdwqbm42radc322i,0,0
did:plc:thgf6nmqxaa7fn2eqz7tt2gr,0,0
did:plc:thh3kqv32bd5a5sgljxz6ecg,0,0
did:plc:thi26svfm63tsb4tni6o4bhz,0,-1
did:plc:thiq33gc36sazn7f3yph2gxi,0,0
did:plc:thjwabndrvly6itkzem7qvhy,0,0
did:plc:thk7dfwuhpjkun3rbm643gbu,0,0
did:plc:thlt525zqnozhaay2vlxzial,0,0
did:plc:thma5z5im2d4q4sogkwnynqk,0,0
did:plc:thmr7g76ekfasce3vw5enkwq,0,0
did:plc:thn65yzogscrhqmqdf3zp66j,0,0
did:plc:thna256vkp54x4l7czr2gamg,0,0
did:plc:thqqcs4htauk46wgkr6awbrq,0,0
did:plc:thsfjytao2n34idcor6b3smz,0,0
did:plc:thsfwjmbdblosfzglvrpmdwb,0,0
did:plc:thtyzhnnewkh5o24zat3fvhc,0,0
did:plc:thxcdsu57lphw3bukjky55n3,0,0
did:plc:ti2og3ptb3ydqvqgkrftfqna,0,0
did:plc:ti3v4wdvglmwikfntpqpghyo,0,0
did:plc:ti5hhhavsdaku5htihnqfj2s,0,0
did:plc:ti5juowmsno6brxxn6w4ym7l,0,0
did:plc:tiaoqcjwtjex6syt3jm465sg,0,0
did:plc:tibzgix7zr7k2wwxg2rh7xa4,0,0
did:plc:tic5g6ejc6xp7xwfzxfwwuma,0,0
did:plc:ticpjcvxgx55kpjdgzfuoe2v,0,0
did:plc:tigeiprq3ixa2pu6hq2khrls,0,0
did:plc:tihggv2lcgqpw5fu4ilri5cq,0,0
did:plc:tiiu37evub6lcxb3rjm5rltm,0,0
did:plc:tijopho4ff6muxul6qfiyp2m,0,0
did:plc:tinul57b6bdt5lsmlbsuoguz,0,0
did:plc:tiosze2smlfmunc4e4tieof2,0,0
did:plc:tioxydgjynxlxnwqqjxeasdx,0,0
did:plc:titddhkvzhc5ntt5dclhehke,0,0
did:plc:tiugudysfuxnpeh7ww4qmbc4,0,0
did:plc:tiyf5uhiq3ltdne6pnpst6nt,0,0
did:plc:tizlncc5cfumikqscdrj27no,0,0
did:plc:tj2upwb7h5whcrd3fyrtdyxy,0,0
did:plc:tj4kit7tfl47rsnvovkkg4sn,0,0
did:plc:tj4v7hoxu7htmnfb6ptaniwa,0,0
did:plc:tj4yvqtiy3jdufpontlgjscu,0,0
did:plc:tj5rguqveuq4tk2mud26w4j5,0,0
did:plc:tj6s34cjs3powkw6hgi6inzm,0,0
did:plc:tj6vw5ef7gpncmfuwdqnnke2,0,0
did:plc:tj7wl7ziajb7cqrphqlp2biv,0,0
did:plc:tjbazycq62euasufnpvsi346,0,0
did:plc:tjcgz5emz5dlneauzvb5q7mc,0,0
did:plc:tjikxyu64ructmtvqtkbraza,0,0
did:plc:tjlltcwjycrsu354ekgt6sz2,0,0
did:plc:tjnrt2tgv7g376xcpbjrvanm,0,0
did:plc:tjotje3orr3jyc4uues6alir,0,0
did:plc:tjpmn3phbznku2eaayec4pet,0,0
did:plc:tjrpb373glzur2tnkpecohh4,0,0
did:plc:tjshinjy2qm6eivp62lqpip4,0,0
did:plc:tjtangcffqecamm7hgnz3afa,0,0
did:plc:tjtfwc5ya2ysrd7e4mqukvb4,0,0
did:plc:tjtidhhyxopqrmxbkbvqckw7,0,0
did:plc:tjugpqcqj4zhgnc2dw6iezwj,0,0
did:plc:tjut7ymmni3tu4h777yj5xqj,0,-1
did:plc:tjvfrptx5y5fbusmqhv63wlv,0,0
did:plc:tjwfakahen3spdkl3fubc5d3,0,0
did:plc:tjxcoue3yhj4q3fftxshxryh,0,0
did:plc:tk2amdywh6jetxwwkomtn43x,0,0
did:plc:tk2mo5jk6dnle5g7jbxuuhti,0,0
did:plc:tk2obqm6hm3bnyhbyqcioq3x,0,0
did:plc:tk4sninn2xwo2kfwggckl4rk,0,0
did:plc:tk6brbed7el3hujy5nzgvcjg,0,0
did:plc:tk6yavumhhjplzqijs44sc53,0,0
did:plc:tkawbjt6zgzrkhywzgadtm2z,0,0
did:plc:tkb23r6pnhh27s2o2txjbrte,0,0
did:plc:tkcjhjoco7yjxen33uzqwvx7,0,0
did:plc:tkcxuhtbxgej6jhpv4ltxic5,0,0
did:plc:tkcxxd2jdvk2qypzlqjtdezk,0,0
did:plc:tkczxhbpjiar6ewfk4mlasif,0,0
did:plc:tkevm3gqir72sbr7ilybiy5f,0,0
did:plc:tkfgnmwdoncrxjjqfrzh7zyw,0,0
did:plc:tkgpg5olwkqypm73nf5hy2ma,1,-1
did:plc:tkgsnxrbrbb2np7stge5io4i,0,0
did:plc:tkjr5h6ql6k7rc5hrbz3ourl,0,0
did:plc:tkjv3o4kne2w5yfvqrtqe54t,0,0
did:plc:tkkotzoy6p62jtkeomoklg63,0,0
did:plc:tkmt3vgv25tc3wqhbj7hbcrb,0,0
did:plc:tkmz3foo7ezsjpzkajnkehph,0,0
did:plc:tkndv2vstz4cvon3l6ipplpv,0,0
did:plc:tkobhq2gq5o3penur3vrncyo,0,0
did:plc:tkqd5swpmyfk7qyj2n44nqfr,0,0
did:plc:tkqfosscrfhgwy3iyuxpxvo2,0,0
did:plc:tktlg2jjejndyna72vmav5xr,0,0
did:plc:tktqqgnnntqhrsx56pta35tb,0,0
did:plc:tkujd2j5ymx2tqkpqcajxc32,0,0
did:plc:tkuqaz63mydxyab4htl25xb2,0,0
did:plc:tkvnioglsp5dw44mvxjwcmmz,0,0
did:plc:tkvzheuncoq3fg2wfb2z674w,0,0
did:plc:tkxdtjjhowl4re3vrxoopjxz,0,0
did:plc:tkzlt7alot4ph2cc35s6hnpu,0,0
did:plc:tl4gcezwgrweh4ft7eng7omj,0,0
did:plc:tl6r6uygkoims42sbvdrcgsu,0,0
did:plc:tl7hpw2ij6itli2or6khiusi,0,0
did:plc:tla2gax4rm3fre6g3bckrde3,0,0
did:plc:tlagmyqwn52cy2o7smd4cxtn,0,0
did:plc:tlausbckeoxtsgdristklon3,0,0
did:plc:tlb3xweafzo6bvhmdcyqlqu6,0,0
did:plc:tldyw6u5xhryr3ef7thinpqw,0,0
did:plc:tle5dt2235pb5a3bumgntvjz,0,-1
did:plc:tlerb2puxnjaaopiufnjhcmj,0,0
did:plc:tlgmb2gkikrwapnfqaeapxwk,0,0
did:plc:tlgyyc7bngbohy4fs45jfiuj,0,0
did:plc:tlipytkijxjqztilanmvuac6,0,0
did:plc:tljo3chfzafqz7tbwvgab5qj,0,0
did:plc:tlmquhhxaine2wyevkwg2owu,0,0
did:plc:tlpwg7a2dlys6pcfbrj2pssc,0,-1
did:plc:tlpyp7cq4ds76ekaxpq6taxo,0,0
did:plc:tlqlice3vsem6e76mzdypdad,0,0
did:plc:tltc3ve3na3yy45eohl7btda,0,0
did:plc:tlvh2uxf4aagfdydiqlns5mp,0,0
did:plc:tlzcpmrexka5nj7mtyndwmr4,0,0
did:plc:tm3fhqm4ey6tm6fpbtjkc7pt,0,0
did:plc:tm4n4lvksax7dje3pnq66zmt,0,-1
did:plc:tm6auqikhmxa5sztn64gmf6p,0,0
did:plc:tm6cgtdjjqjtrhizej3ejgxm,0,0
did:plc:tmalyobuse3e2zri4zoy6qgw,0,0
did:plc:tmcptxtypfpovo3fagfy5qio,0,0
did:plc:tmdlbxvp5bsv7ltyy6tn27gy,0,0
did:plc:tmgdrv4x7dmk2nsjfh54ixc2,0,0
did:plc:tmj7dz7hefwxgm2f7tsbdoz2,0,0
did:plc:tmjkgbyvguoaaxxc43jndddj,0,0
did:plc:tmk2xy72oaqp53rxaqmirsxg,0,0
did:plc:tmnddtemeiacznaj74xm72tq,0,0
did:plc:tmnjmwk3n3lsjswrbejtjgxv,0,0
did:plc:tmpuhlharzqpxzdxufqqcgxm,0,0
did:plc:tmqpa2a646xpjuvpz2ml4tor,0,0
did:plc:tmrtrhelrhle74lejoc6aipq,0,0
did:plc:tmt7nj4notfwz2cdva5s2aen,0,0
did:plc:tmtrdmoa5asie7gsgkebmjyt,0,0
did:plc:tmuyxkwmhval7ggvy64g5xnt,0,0
did:plc:tmvyhophqhyj2ehdqfn7z2st,0,0
did:plc:tmyvuxd3s5cm6n6b3q7kvzs6,0,-1
did:plc:tmz2ztg33rbkljxdoi7hzjxv,0,0
did:plc:tn2twjy376esg7yhguebcdnq,0,0
did:plc:tn4ays4s4rj6noqkqoysrou3,0,0
did:plc:tn4bmav2wua4ml7my4w6irms,0,0
did:plc:tn4i2xn4i5jqnkmz6ytucqlh,0,0
did:plc:tn5bnblekejvn3lgbzfohfjw,0,0
did:plc:tn5tj4twsq6gr6vvnrvkhmt5,0,0
did:plc:tn5ucqqws4rrhlv256d5o6k5,0,0
did:plc:tnamkdfils6a2r42k7uofkcn,0,0
did:plc:tnawwpzp75ait3qtsgde5cjm,0,-1
did:plc:tnctrxi2kyn7hodov6qbkyf2,0,-1
did:plc:tnepts25wpobjgenfq7gpsmb,0,0
did:plc:tnh2ybks6xu4ethrp5kjlhz5,0,0
did:plc:tnhw6g56x5almopetfiv3ls2,0,0
did:plc:tnmsk3t3ymjnbqsygi744trl,0,0
did:plc:tntztplzh3qi2w62cklcnjsk,0,0
did:plc:tnuicsvuryhq7qjqdm7mqjn3,0,0
did:plc:tnukmjw7u6ax3e255a2qpm3l,0,0
did:plc:tnzmqowl6osdwgvvxtnp7jfr,0,0
did:plc:to234d4s3anggaynukvpq3zv,0,0
did:plc:to3drvsmub7oxv225h5fuf6c,0,0
did:plc:to3v26zpyqku3jypuvgkiqg5,0,0
did:plc:to7jfk2jcwwywgt4ze7mma3l,0,0
did:plc:to7wtnwwavjc4a3jovvygqli,0,0
did:plc:toadtnimejg3tiyunxeaapjc,0,0
did:plc:toahciipbi47qmdrbsolg3ue,0,0
did:plc:tob7scogabeh5bbfcgwnmixg,0,0
did:plc:toct7pge3csfpbi65tilyj6t,0,0
did:plc:toeywpkm3vqnhaimph6m6zul,0,0
did:plc:toftlxysgt37ozhrxhp3bbrk,0,0
did:plc:tohbrmc4hztol4w5g7ppd3j2,0,0
did:plc:tohhkoujakwv563beurnicyl,0,0
did:plc:tolq7vdnieczvd25inxpi74z,0,0
did:plc:tom67pr2zmkziputghvxoe34,0,-1
did:plc:tomudwgbf7754rewbwkoadhn,0,0
did:plc:toptcpmkgy5s76542faflicq,0,0
did:plc:toqccghwwkuljnqvhxrpytvj,0,0
did:plc:tosuchoox2hesmdtaxckwahe,0,0
did:plc:toudpxo7vkqw5axsmg5kwryu,0,0
did:plc:touv7uc4vhnwrfn7n7xxk6hl,0,0
did:plc:tovm3ne3de7args6puh6f7jk,0,0
did:plc:toy22cgtjaqtz5eyo75re27o,0,0
did:plc:toy46e2nidrh4s2wcb6676a5,0,0
did:plc:toywf6vnmidskmujvsb6m3ii,0,0
did:plc:tozaad4uh2ybbwn4xmg6bh2q,0,0
did:plc:toznjqk6rdk6nokwldngujek,0,0
did:plc:tp2cr2e3rg66rnnpvryijpqs,0,0
did:plc:tp2kbjd4jzehfx5ripvgghuc,0,0
did:plc:tp4tyovfxrwyfhx6dryzr25v,0,0
did:plc:tp5jed5usi5osfkp6ebrlh4w,0,0
did:plc:tp7b2m3egypxuvvnhdpny5ss,0,0
did:plc:tp7cjb7pg3gd4boocpomv64q,0,0
did:plc:tp7g7pgs5cagtgang76taigv,0,0
did:plc:tpa4khyiq4jrqlke2a7gvcdk,0,0
did:plc:tpg3qzw3niphci6ne5wdprfr,0,-1
did:plc:tpikm4nglnn5g2d4hwjjeqoo,0,0
did:plc:tpjtykcme4coojakpy5dkjcc,0,0
did:plc:tpkp4vvonjbynhbg7zfqerhl,0,0
did:plc:tpkthrmntdqqsbe4em6sl66n,0,0
did:plc:tpky6ypz6ltdiyfwjxg43fgi,0,0
did:plc:tplea7rz7422i43aozvi6shj,0,0
did:plc:tpobaktrifynlojtixsababc,0,0
did:plc:tpoy2cnsqul4fkzj74q4zfjq,0,0
did:plc:tprqqrt74csyx5aygeag7w6h,0,0
did:plc:tps4huqu7ein5abra5gehhxg,0,0
did:plc:tptpdd2y3rwt232p3xfogbqe,0,0
did:plc:tpual3hvucosgexanwpbqbtf,0,0
did:plc:tpvfejovin5yq6cbropu727w,0,0
did:plc:tpvr7gvusiclrofxfrxzls6e,0,0
did:plc:tpvwaiq7wqukdu2gpgbsk4a6,0,0
did:plc:tpy75ogvgnt2dndxp7nuhh7c,0,0
did:plc:tpydf5icifyf74nyeyoi6h2i,0,0
did:plc:tpyvs4re5fxjwa4nipro6cso,0,0
did:plc:tq2gkixhvgzfjvdlrrben4rb,0,0
did:plc:tq3ftwdw3p4tgqbhrysl23ks,0,0
did:plc:tq6gwsaoahsquyvs2gyd4rjq,0,0
did:plc:tq6zaekim6am53mgjkfe3mls,0,0
did:plc:tq75texcyq2kqs4ivjr55bor,0,-1
did:plc:tqaukzibm7e5oajmpqn6jk7a,1,-1
did:plc:tqb6ne6mq5swvirjh5wghajw,0,0
did:plc:tqcivjwlhoi4vg4xgr7tvfhi,0,0
did:plc:tqd7gfqnxkqbrizgxipcs5w4,0,0
did:plc:tqeaxychpk2gzh6fxxkqxsrn,0,0
did:plc:tqfhz4bpwhami2sds4yyd5pd,0,0
did:plc:tqgbmfxyiewnfo73gqwhc2cf,0,0
did:plc:tqgpc66g7s7kpv235tlkcoxs,0,0
did:plc:tqivecfrk4zssha3jlutw4ae,0,0
did:plc:tqj2meqzz7mprbakeuq5sfca,0,0
did:plc:tqjlul7ssixihzs2vxthpshv,0,0
did:plc:tqktpg6wn5s7s67sg6o6jlf6,0,0
did:plc:tqkzpr5ezwcdm4a2xvynnxss,0,0
did:plc:tqlxuvuwac6clygtjgkm6mh7,0,0
did:plc:tqo24hvfvcvcdl6ek6f3zd7o,1,-1
did:plc:tqpfw2mx37qh3fm2exhkwyas,0,0
did:plc:tqrnczbdqsx3pdt4pjccx5yh,0,0
did:plc:tqrx5so7qp7bttht4cxkv6f3,0,0
did:plc:tqtpongmzip3b52d22bynmdt,0,0
did:plc:tqtrps2ljwhqthbscaf4hlzk,0,0
did:plc:tqvrn2nivwf4vdnqanu23eee,0,0
did:plc:tqvubpg5phmpb4fnuutnxlau,0,0
did:plc:tqxbrgujsyitcdeq4zht3tyb,0,-1
did:plc:tqxc746fbv24tqidf3ja6flo,0,0
did:plc:tqyb2x57bd7tvnkb63loqzkr,0,0
did:plc:tqys672dsxabiy5vwpixogv7,0,0
did:plc:tqzjzvzufgsurnufwon2yr3u,0,0
did:plc:tr3kqyhgaogfarpwwoysej7a,0,0
did:plc:tr4wbepbkxan4xxfcgjwi2mw,0,0
did:plc:tr74s3gds6kqpdotrxhcyfgu,0,0
did:plc:tr7tljvmuzz7asv735p23nve,1,-1
did:plc:tractyrp6xjagysxllybhet3,1,-1
did:plc:travdv7iuhj6liipmvasaqkw,0,0
did:plc:trcz7vqoh2rhmijo6vcu474n,0,0
did:plc:trdsynxtmw4jqjb3rb5qxahh,0,0
did:plc:trduv45ypkmu4lwjf2s2umuu,0,0
did:plc:tre4rgueoohqaeoy3lx6iu47,0,0
did:plc:trjd3eciv6jzgwoq3fvhwvjl,0,-1
did:plc:trmnfkot5lbpjkke2rc7xxpa,0,-1
did:plc:trn2qaawgypftljbmo3jkl6p,0,0
did:plc:trnp2g5anemt3n6efd4e5h5k,0,0
did:plc:trojg4hwjjq6ppgbr2trdpbv,0,0
did:plc:trpapdy5wnb54d6dwn6bz52m,0,0
did:plc:trrobgw7fsnx4pwk3ltjuugs,0,0
did:plc:trsmi6oht54pa3nltqffff7e,0,0
did:plc:trwnl6rugus2tt34fme6ifb7,0,0
did:plc:try46aj5ztgtt4ifndpxujg4,0,0
did:plc:ts2azoy4lxarp43smndnyuri,0,0
did:plc:ts6kqp5zvdbunsphxlq35q45,0,0
did:plc:ts74ra5uoms5royaouqi4ga3,0,0
did:plc:ts74v7ekigc5s3zdsxpg7adr,0,0
did:plc:tsahge6tja6k4epveawjmjob,0,0
did:plc:tsc4ylg3gbipklqamwceqzn4,0,0
did:plc:tsfdjmscsthkttvypsjkefnm,0,-1
did:plc:tsfuokucjp3d7n5lghbwfvth,0,0
did:plc:tshrll7hb5scyeg4m6nitxtr,0,0
did:plc:tsix4scvgfvre3vr62xyj4v2,0,0
did:plc:tsk6sfwo64cbbnseptx6bdp2,0,0
did:plc:tsksqpjisdvtusxq6ide5tzj,0,0
did:plc:tskwri5ppj6fwnv23alysxlv,0,0
did:plc:tsn2cioo4scvqsmcbpthvozf,0,0
did:plc:tsnblktxxkkizzqa25bo7r4q,0,0
did:plc:tsoboh66a2vo75moqymmcdjm,0,0
did:plc:tsqoaiez7gbbir6yohlmwd5t,0,0
did:plc:tssuovulquxoodc7uihvmobg,0,0
did:plc:tsucria26yyptgedqk2pnvqo,0,0
did:plc:tsunxhhri5rhz7nupfuzfwso,0,0
did:plc:tsvii35prjglibufc3v5u2zi,0,0
did:plc:tsxmt6l6r7d7wljc6quomwee,0,0
did:plc:tsyinr3l3vhngjny4i5b3kjc,0,0
did:plc:tt2nygvjx4vmdfcog7uochlo,0,0
did:plc:tt4vthc2ry7lv7l2yfjtz4ks,0,0
did:plc:tt6qdc6mhlh6rmg2rdahppoj,0,0
did:plc:tt6sjkjyyr4c3z6vh62qgfrs,0,0
did:plc:tt6zla5gw6jylcdr3a3vsaui,0,0
did:plc:tt7t5xpb57jxcr6k2msbbhku,0,0
did:plc:ttafqm2qw5sb4ngkyfgtdpkt,0,0
did:plc:ttal6jhs5bktpagcbzvpkzum,0,0
did:plc:ttbcwd3z3g7lo5qyhiyandhh,0,0
did:plc:ttbeeyjytcotmwqx7ezkxs6z,0,0
did:plc:ttd2y4ojzgj7hxfsxa3hsi2l,0,0
did:plc:ttdaexuq2ca4ok5hfphc2h5q,0,-1
did:plc:ttefnvkyef7tpinkaca2bjo2,0,0
did:plc:ttfnjf4pyq7at3uluybfidc7,0,0
did:plc:ttfoiwoyuv7tnfuhxkdu4tj5,0,-1
did:plc:ttfrmsacrw2hrkedumopdmrp,0,0
did:plc:ttkobn5b4lsaodrjlwiymcne,0,0
did:plc:ttla4s277pjzjmsqmfujfztj,0,0
did:plc:ttlfqus3w4iveljfl2ozgvd6,0,-1
did:plc:ttmikrtkoxmkxd5d7abjomuz,0,0
did:plc:ttmk2vqii4kaorlmect66auj,0,0
did:plc:ttoj7gby6ekhhit3n6ossnba,0,0
did:plc:ttrlkpnsrdbivovcfxrugiap,0,0
did:plc:tttsvzbds3l5copxk4tllmf7,0,0
did:plc:ttuujeq35byhnzibuzlqapfc,0,0
did:plc:ttwbsnsrgdadl6kpjhqicnv7,0,0
did:plc:ttwrk3xqnmlsuc4rlpijqgqk,0,0
did:plc:ttz3ziydhzzy2xrw4ocin7oj,0,0
did:plc:tu2hhnwpg6f4oifhzahyshpz,0,0
did:plc:tu2xjpbcasfca6ol5tevw26f,0,0
did:plc:tu5hmicqdpyugvvgz7h6pvfn,0,0
did:plc:tub2jrbrzcg6s35kahvhqgh3,0,0
did:plc:tubbq56fdvmrfmuiwuihoaax,0,0
did:plc:tubu7ovrpifsimkfdmuiolvn,0,0
did:plc:tugcuhlegffeb2avtbrvhjz6,0,0
did:plc:tugzjkxloeshg4co6v6py5pq,0,0
did:plc:tuh3eclryvn4hm47o3ewoozo,0,0
did:plc:tuhhapfvk6rjbe4gfre3od6s,0,0
did:plc:tuhmrq3di22rpq4xrypiuyew,0,0
did:plc:tukrc4ni3puchtcr5vybqpnu,0,0
did:plc:tullmqta3els5545go7diqpx,0,-1
did:plc:tumsy2hr4male7rjh5vd5t3v,0,0
did:plc:tuo32hjkld7i73vtdi6bhibp,0,0
did:plc:tuo5ralk3ytqgc3mywwjut2c,0,0
did:plc:tuoiksvzrw7chqhfz7un7ijg,0,0
did:plc:tuotjnodt4oqao7tfnyuf3dv,0,0
did:plc:tuskrhnlpvtc55smjun23bzr,0,0
did:plc:tuuacbdcdqputzmmwn6fgvr5,1,-1
did:plc:tuwg4bd73p5m7jrrmjhl2jix,0,0
did:plc:tv33pt42ds3tdyqz4ev2eydn,0,0
did:plc:tv4nwvo2wjkfliv7wnja2eqi,0,0
did:plc:tv4pztw7q5x67rzvyykn5arq,0,0
did:plc:tv5iyahkmpty2tgy4waktnmp,0,0
did:plc:tv62fzeqmy7w44rtk24676aq,0,0
did:plc:tv6w74gq5irotwohxqwenv3w,0,0
did:plc:tv7rfa3u5uzjyj6gusaj5by2,0,0
did:plc:tv7tgr7pd6upbkbj6w2dxonf,0,0
did:plc:tvayd56b4qgzz3xaownpgtfo,0,0
did:plc:tvd3vksmftojwdddhetxzwvd,0,0
did:plc:tvdekakmey666kvitavdbtke,0,0
did:plc:tvf6s2ldwxds3fdz26vgd5ea,0,0
did:plc:tviocrybrdb6rziatptlb42l,0,0
did:plc:tvk6ppqivftdgq5vv7fznboi,0,0
did:plc:tvkrcvysjq6t44snkumve2xz,0,0
did:plc:tvn5xrpd6lg4k5vjsydkv4pa,0,0
did:plc:tvn7pefyc32r5gwx5ychlqvs,0,0
did:plc:tvnyzszr4k6w5verrroi5v6v,0,0
did:plc:tvogokqtp5o6hdjgrnshcfvi,0,0
did:plc:tvs3klwimrfkc73o2g5lcswo,0,0
did:plc:tvshpiyviycbbyqan2t3axub,0,0
did:plc:tvucfrlzk7v2a3ahudmftpjl,0,0
did:plc:tvyvqavrfobsa2hkdgg3vdnu,0,0
did:plc:tw4wa4yffsgwvnywkzsr65lx,0,0
did:plc:tw6ymrzchb4q5h67s4kmwkdz,0,0
did:plc:twauk46sxmplrqj4spo6cbb5,0,0
did:plc:twb6dbibwdkjyu54w3ln4tfj,0,0
did:plc:twbotjt347mwgecmxq45uccn,0,0
did:plc:twcncj3ygdb2363t5347u2ak,0,0
did:plc:twd4pvmds7pyvvgrjsgoscdk,0,0
did:plc:twe3cgrvlxf5bgc5dl2w74a4,0,0
did:plc:twgm4ixl7b4e5c5y3k4jyrsq,0,0
did:plc:twheb5hghuzil7j7md3zrcuv,0,0
did:plc:twhxpvh6tsiayy5haglhvmqb,0,0
did:plc:twk3belwkymrtgbrtevfdr6o,0,-1
did:plc:twk7p7uej37esxvbgbfntiuq,0,0
did:plc:twlepd5falynd7pw3kjk65rn,0,0
did:plc:twlvip26kqgex55koxica3nz,0,0
did:plc:twmncofqabqkejgdlxvi3hrd,0,0
did:plc:twn4xvxfvncrigk5fr4qllzb,0,0
did:plc:twndsqlssutq4dt4b2fr3dd2,0,0
did:plc:twnie5n6huu6vk3hwx5t3a66,0,0
did:plc:twoyfkk5ui6m4fhjmtt3cces,0,0
did:plc:twqdqri2s2smmkrqzdig263c,0,0
did:plc:twqnlmnp7gufym4krjxjikuf,0,0
did:plc:twrp7n22y6kbmbijnnzutxfr,0,0
did:plc:twsu3xz7x6dg52tys3updjrh,0,0
did:plc:twt24h2kpfaomthe5qg4g4fs,0,0
did:plc:twvc5nzlwqnketjzmdawfxpk,0,0
did:plc:twvyy5tudyxueltgrm4zsob3,0,0
did:plc:twydfg4rgodwgluijlks4keo,0,0
did:plc:twymjzhkxlbjmmksogjyhizh,0,0
did:plc:tx5px3vewahz25rgsr7fhjav,0,0
did:plc:tx7kttd7c277x2glro5jhu24,0,0
did:plc:txaia2ww346wedc7izeofxud,0,0
did:plc:txbfnyqne6uyod6j6bd2nqp7,0,0
did:plc:txbuuy4er64ut4mnrrgxwrni,0,0
did:plc:txc4jkk54ikjxwgmfhq5edwv,0,0
did:plc:txebhjy64aguz46lf735avte,0,0
did:plc:txejplzohsbsk4ikecscrmdu,0,0
did:plc:txfyqkomrxtsf64oyzsrsdy3,0,0
